path,source_id,group_id,source_path,kelas,label,subjenis,partition,is_augmented,transform,motif_complexity_score,small_contour_count,glcm_entropy,glcm_homogeneity,lbp_entropy,fft_peak_ratio
dataset_aug/final_train/batik/0038__3c68bb5f2327__orig_0115.jpg,3c68bb5f2327,3c68bb5f2327,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,batik,1,Yogyakarta_Parang,final_train,False,original,36.994422912597656,877.0,6.276523517907348,0.5480683056023327,6.311910547707959,144.5767624076077
dataset_aug/final_train/batik/0038__3c68bb5f2327__rot+12p3_0013.jpg,3c68bb5f2327,3c68bb5f2327,dataset_batik/batik/Yogyakarta_Parang/0038.jpg,batik,1,Yogyakarta_Parang,final_train,True,rot+12p3,10.263885498046875,568.0,6.157710525023709,0.565846678595522,6.135378141436563,178.10947372362733
dataset_aug/final_train/batik/0032__3db0cabb6a47__orig_0024.jpg,3db0cabb6a47,grp_3db0cabb6a47,dataset_batik/batik/Solo_Parang/0032.jpg,batik,1,Solo_Parang,final_train,False,original,94.24220657348633,829.0,6.694536171285151,0.4822378710482236,6.094256052259755,111.35752034315664
dataset_aug/final_train/batik/0025__418868e904b3__orig_0018.jpg,418868e904b3,418868e904b3,dataset_batik/batik/Solo_Parang/0025.jpg,batik,1,Solo_Parang,final_train,False,original,85.88479614257812,792.0,6.583537202899956,0.5262675656091683,6.468477413220306,62.02944682765902
dataset_aug/final_train/batik/0012__4296840cb96e__orig_0045.jpg,4296840cb96e,4296840cb96e,dataset_batik/batik/SumateraBarat_Rumah_Minang/0012.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,249.7566261291504,1167.0,7.3226251488630965,0.3903409934601181,6.722442789562684,34.58663934841886
dataset_aug/final_train/batik/007__4378ec5c01d7__orig_0066.jpg,4378ec5c01d7,4378ec5c01d7,dataset_batik/batik/SumateraBarat_Rumah_Minang/007.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,34.827880859375,554.0,6.347655094965495,0.5133931682071415,6.298573371674049,33.63253740077933
dataset_aug/final_train/batik/0039__46224a6951cd__orig_0092.jpg,46224a6951cd,46224a6951cd,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original,37.44140625,512.0,6.355250879849191,0.5264076559118427,6.383217757187907,46.394586016164794
dataset_aug/final_train/batik/0039__46224a6951cd__rot90_0055.jpg,46224a6951cd,46224a6951cd,dataset_batik/batik/Yogyakarta_Kawung/0039.jpg,batik,1,Yogyakarta_Kawung,final_train,True,rot90,36.84531784057617,501.0,6.346442910509159,0.5270033567958016,6.388398683265722,46.32849262613022
dataset_aug/final_train/batik/0010__4685b3b6f662__orig_0069.jpg,4685b3b6f662,grp_4685b3b6f662,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original,52.05940628051758,991.0,5.948991144506764,0.5273755567558327,6.620256457080574,271.20505904600685
dataset_aug/final_train/batik/0010__4685b3b6f662__brightness0p90_0044.jpg,4685b3b6f662,grp_4685b3b6f662,dataset_batik/batik/Yogyakarta_Kawung/0010.jpg,batik,1,Yogyakarta_Kawung,final_train,True,brightness0p90,51.95321273803711,981.0,5.783315286763839,0.5479249113932069,6.639781616229685,256.19082146610396
dataset_aug/final_train/batik/0011__482d00c6689f__orig_0044.jpg,482d00c6689f,482d00c6689f,dataset_batik/batik/SumateraBarat_Rumah_Minang/0011.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,67.26874160766602,767.0,6.215274351303714,0.49956655563819236,6.382393456442106,27.55561955886729
dataset_aug/final_train/batik/38__4887f2b0b9db__orig_0004.jpg,4887f2b0b9db,4887f2b0b9db,dataset_batik/batik/Batik Sekar Jagad/38.jpg,batik,1,Batik Sekar Jagad,final_train,False,original,293.0018081665039,1474.0,7.413206549661114,0.35619091183699936,6.67783445995817,19.042851493946237
dataset_aug/final_train/batik/38__4887f2b0b9db__brightness0p97_0026.jpg,4887f2b0b9db,4887f2b0b9db,dataset_batik/batik/Batik Sekar Jagad/38.jpg,batik,1,Batik Sekar Jagad,final_train,True,brightness0p97,308.0273895263672,1476.0,7.421019104372503,0.35552166253861717,6.671884685092123,19.060728632128907
dataset_aug/final_train/batik/0017__494cc5d151c0__orig_0049.jpg,494cc5d151c0,494cc5d151c0,dataset_batik/batik/SumateraBarat_Rumah_Minang/0017.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,27.765106201171875,692.0,5.9699006052058206,0.6252291792703075,6.344178942227933,45.18125694347438
dataset_aug/final_train/batik/0025__49e6fc0351e9__orig_0058.jpg,49e6fc0351e9,49e6fc0351e9,dataset_batik/batik/SumateraBarat_Rumah_Minang/0025.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,95.45394515991211,957.0,6.846616389974365,0.452608442903895,6.512394407211557,31.658166510238285
dataset_aug/final_train/batik/004__4ce26e238996__orig_0031.jpg,4ce26e238996,4ce26e238996,dataset_batik/batik/Solo_Parang/004.jpg,batik,1,Solo_Parang,final_train,False,original,63.208740234375,688.0,6.101510800825051,0.5588353445611328,6.266905556604573,47.63039475074244
dataset_aug/final_train/batik/1__4cf5c0621088__orig_0002.jpg,4cf5c0621088,4cf5c0621088,dataset_batik/batik/Batik Sekar Jagad/1.jpg,batik,1,Batik Sekar Jagad,final_train,False,original,329.4780387878418,1507.0,6.9696440420374906,0.40989794495716725,6.547917264538107,21.136414514935485
dataset_aug/final_train/batik/0039__519b6e1dfbd9__orig_0116.jpg,519b6e1dfbd9,519b6e1dfbd9,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,batik,1,Yogyakarta_Parang,final_train,False,original,263.98986053466797,1477.0,7.1949455187262945,0.37242837040422616,6.444824375316728,52.82063346636534
dataset_aug/final_train/batik/0039__519b6e1dfbd9__flip_h_0032.jpg,519b6e1dfbd9,519b6e1dfbd9,dataset_batik/batik/Yogyakarta_Parang/0039.jpg,batik,1,Yogyakarta_Parang,final_train,True,flip_h,271.83788299560547,1495.0,7.193983813440858,0.3721770836462004,6.444897998286329,52.65548319783918
dataset_aug/final_train/batik/0028__5417f1939333__orig_0108.jpg,5417f1939333,5417f1939333,dataset_batik/batik/Yogyakarta_Parang/0028.jpg,batik,1,Yogyakarta_Parang,final_train,False,original,51.15251541137695,549.0,6.47334288322601,0.5137051962251813,6.32275893618532,99.67472630580488
dataset_aug/final_train/batik/001__54bfb8bd54ab__orig_0006.jpg,54bfb8bd54ab,54bfb8bd54ab,dataset_batik/batik/Solo_Parang/001.jpg,batik,1,Solo_Parang,final_train,False,original,104.92248916625977,1359.0,6.807581322978425,0.4619964105248759,5.970267405879426,88.46304842254152
dataset_aug/final_train/batik/001__54bfb8bd54ab__contrast0p97_0063.jpg,54bfb8bd54ab,54bfb8bd54ab,dataset_batik/batik/Solo_Parang/001.jpg,batik,1,Solo_Parang,final_train,True,contrast0p97,114.3253402709961,1358.0,6.808284195432737,0.4626866322104579,5.984990743193601,88.88750243299589
dataset_aug/final_train/batik/0037__56fa039f7fcf__orig_0063.jpg,56fa039f7fcf,56fa039f7fcf,dataset_batik/batik/SumateraBarat_Rumah_Minang/0037.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,128.94604110717773,949.0,6.737050363366384,0.4879824467733068,6.552647091486115,25.156031673205103
dataset_aug/final_train/batik/0032__5a0b830d2c1b__orig_0087.jpg,5a0b830d2c1b,5a0b830d2c1b,dataset_batik/batik/Yogyakarta_Kawung/0032.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original,22.53567123413086,909.0,5.831762338472706,0.6190059242839219,6.2372544696713845,117.5461300918995
dataset_aug/final_train/batik/pekalongan1__5bfe72414caf__orig_0124.jpg,5bfe72414caf,5bfe72414caf,dataset_batik/batik/batik pekalongan/pekalongan1.jpg,batik,1,batik pekalongan,final_train,False,original,305.05902099609375,1773.0,7.321140707420215,0.3680652739725636,6.573518017867485,41.41694069517459
dataset_aug/final_train/batik/0030__5dc0a5b5e0e3__orig_0039.jpg,5dc0a5b5e0e3,5dc0a5b5e0e3,dataset_batik/batik/SulawesiSelatan_Lontara/0030.jpg,batik,1,SulawesiSelatan_Lontara,final_train,False,original,208.9667854309082,1319.0,5.162429274894771,0.6017722666311031,6.522635502078378,54.5922462377019
dataset_aug/final_train/batik/0030__5dc0a5b5e0e3__contrast1p11_0045.jpg,5dc0a5b5e0e3,5dc0a5b5e0e3,dataset_batik/batik/SulawesiSelatan_Lontara/0030.jpg,batik,1,SulawesiSelatan_Lontara,final_train,True,contrast1p11,265.3299331665039,1462.0,5.39080496112892,0.5787506327357248,6.519737013452196,53.96807281901278
dataset_aug/final_train/batik/0029__5f3323d49daf__orig_0083.jpg,5f3323d49daf,5f3323d49daf,dataset_batik/batik/Yogyakarta_Kawung/0029.jpg,batik,1,Yogyakarta_Kawung,final_train,False,original,23.110671997070312,901.0,5.878490130493169,0.614889829735366,6.315108579478426,115.20470547248263
dataset_aug/final_train/batik/0029__5f3323d49daf__contrast1p04_0054.jpg,5f3323d49daf,5f3323d49daf,dataset_batik/batik/Yogyakarta_Kawung/0029.jpg,batik,1,Yogyakarta_Kawung,final_train,True,contrast1p04,24.223251342773438,910.0,5.910237145427265,0.6116675666204643,6.318411449560637,115.35477294999713
dataset_aug/final_train/batik/0024__5fbb49767a26__orig_0057.jpg,5fbb49767a26,5fbb49767a26,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,False,original,228.1184844970703,1091.0,7.326245241816602,0.3894260676578023,6.717661860889139,33.918387634820476
dataset_aug/final_train/batik/0024__5fbb49767a26__rot270_0012.jpg,5fbb49767a26,5fbb49767a26,dataset_batik/batik/SumateraBarat_Rumah_Minang/0024.jpg,batik,1,SumateraBarat_Rumah_Minang,final_train,True,rot270,234.68515014648438,1118.0,7.330993286331101,0.38855569061452777,6.722198785901485,33.50827531622389
dataset_aug/final_train/batik/0010__6442e19a4f03__orig_0007.jpg,6442e19a4f03,6442e19a4f03,dataset_batik/batik/Solo_Parang/0010.jpg,batik,1,Solo_Parang,final_train,False,original,105.16461181640625,773.0,6.15638593357844,0.5529192213673282,6.276383266287202,138.34043296261072
dataset_aug/final_train/batik/0024__64c221c7e69e__orig_0106.jpg,64c221c7e69e,64c221c7e69e,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,batik,1,Yogyakarta_Parang,final_train,False,original,43.87874221801758,771.0,6.347433721761181,0.5397727616533412,6.3330235250316536,175.84445711474902
dataset_aug/final_train/batik/0024__64c221c7e69e__contrast0p93_0027.jpg,64c221c7e69e,64c221c7e69e,dataset_batik/batik/Yogyakarta_Parang/0024.jpg,batik,1,Yogyakarta_Parang,final_train,True,contrast0p93,42.9083366394043,769.0,6.3137734667859515,0.5433773092514755,6.339994806381967,175.84703023419695
dataset_aug/final_train/batik/009__68d05da78831__orig_0034.jpg,68d05da78831,68d05da78831,dataset_batik/batik/Solo_Parang/009.jpg,batik,1,Solo_Parang,final_train,False,original,36.79901123046875,740.0,6.116563662316114,0.6091557286218683,6.23003222961796,132.64830032001015
dataset_aug/final_train/batik/009__68d05da78831__rot270_0021.jpg,68d05da78831,68d05da78831,dataset_batik/batik/Solo_Parang/009.jpg,batik,1,Solo_Parang,final_train,True,rot270,41.01470184326172,779.0,6.123966563769632,0.6083809441666629,6.234918447617672,132.32123511161547
dataset_aug/final_train/batik/pekalongan5__6900868add34__orig_0128.jpg,6900868add34,6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,final_train,False,original,410.09239196777344,1660.0,7.453876871472065,0.34384814357460536,6.829599429526503,14.650736903023454
dataset_aug/final_train/batik/pekalongan5__6900868add34__rot+7p8_0049.jpg,6900868add34,6900868add34,dataset_batik/batik/batik pekalongan/pekalongan5.jpg,batik,1,batik pekalongan,final_train,True,rot+7p8,352.07162857055664,1661.0,7.219670488114283,0.39043087351351946,6.646015250039204,24.127578513539408
dataset_aug/final_train/batik/0033__6dc41f6c55a3__orig_0025.jpg,6dc41f6c55a3,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,final_train,False,original,194.5881805419922,1628.0,6.605164617777666,0.44549587195518336,6.15129155417552,166.24823121329925
dataset_aug/final_train/batik/0033__6dc41f6c55a3__rot270_0003.jpg,6dc41f6c55a3,6dc41f6c55a3,dataset_batik/batik/Solo_Parang/0033.jpg,batik,1,Solo_Parang,final_train,True,rot270,193.67691040039062,1630.0,6.5986236555293605,0.44824240647065394,6.153353155708894,166.9870495862548
dataset_aug/final_train/batik/0020__6ee03ea4ad8e__orig_0014.jpg,6ee03ea4ad8e,6ee03ea4ad8e,dataset_batik/batik/Solo_Parang/0020.jpg,batik,1,Solo_Parang,final_train,False,original,209.75909423828125,1583.0,7.044844847050813,0.4080098237592126,6.2292566391626645,71.70867505594809
dataset_aug/final_train/batik/0020__6ee03ea4ad8e__flip_h_0023.jpg,6ee03ea4ad8e,6ee03ea4ad8e,dataset_batik/batik/Solo_Parang/0020.jpg,batik,1,Solo_Parang,final_train,True,flip_h,211.30574798583984,1578.0,7.044459154771463,0.40742309027511525,6.228567927829354,71.42729957089104
dataset_aug/final_train/batik/0030__71b47ddc1aef__orig_0111.jpg,71b47ddc1aef,71b47ddc1aef,dataset_batik/batik/Yogyakarta_Parang/0030.jpg,batik,1,Yogyakarta_Parang,final_train,False,original,50.91609191894531,798.0,6.066648874693797,0.5726456927251272,6.337919503875096,119.25086090459922
dataset_aug/final_train/batik/0034__72312efd43da__orig_0040.jpg,72312efd43da,72312efd43da,dataset_batik/batik/SulawesiSelatan_Lontara/0034.jpg,batik,1,SulawesiSelatan_Lontara,final_train,False,original,176.16613388061523,1679.0,6.389640709498945,0.5322756853363108,6.550866904934157,117.60911721408577
