path,source_id,kelas,label,subjenis,is_augmented,transform,transform_index,motif_complexity_score,small_contour_count,glcm_entropy,glcm_homogeneity,lbp_entropy,fft_peak_ratio
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,rot270,2,13.447334289550781,201.0,5.5173712474397565,0.6043608575934989,6.076672570306171,155.33824090138532
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,rot+14p6,3,14.624748229980469,235.0,5.572514631397238,0.5986824276802059,5.905094025097047,170.0331288085725
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,flip_h,4,14.388046264648438,203.0,5.518293044391038,0.6042335294424463,6.075844395476777,154.29295211346812
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,flip_v,5,12.912769317626953,195.0,5.517572550270852,0.6042960497888691,6.074079132624772,154.25177329469415
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,zoom09,6,9.613117218017578,217.0,5.481606465502161,0.6189378483101404,5.8220169408015465,178.9616974312335
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,brightness0p94,7,14.937973022460938,225.0,5.516190049123992,0.6139604009408691,6.166102749718511,166.39175699917078
dataset_batik/batik/Yogyakarta_Parang/003.jpg,05ccbfc92105,batik,1,Yogyakarta_Parang,True,contrast0p88,8,11.901901245117188,189.0,5.932208560831127,0.5759413757168452,6.108867154883853,155.0792580405251
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,False,original,-1,0.0,0.0,6.974998625375927,0.4101706819569383,6.749834885770681,25.809134782854706
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,rot90,0,0.0,0.0,6.981591972621636,0.40960173463556254,6.747959653598635,25.81596537399203
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,rot180,1,0.0,0.0,6.975071688382853,0.4100414093052273,6.748460856696127,25.8099440252
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,rot270,2,0.0,0.0,6.9816087389722945,0.4095068022992002,6.745825605661633,25.822609290741976
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,rot-12p7,3,288.4934997558594,1208.0,7.1452600196626745,0.3976528002831082,6.876522997168327,29.338559905226823
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,flip_h,4,0.0,0.0,6.9757571093132995,0.41002751014218575,6.74891077568938,25.816343381229995
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,flip_v,5,0.0,0.0,6.974321617347281,0.4102196990006472,6.748888306163243,25.8080790537222
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,zoom07,6,306.9823875427246,1133.0,7.279681150047618,0.35561713581728155,6.826784220620332,34.29892834888397
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,brightness1p03,7,0.0,0.0,6.983076938319356,0.4105562100464293,6.747602645636091,25.803933376667555
dataset_batik/non_batik/tenun/tenun (10).png,0b857a24ecf0,non_batik,0,tenun,True,contrast1p05,8,0.0,0.0,7.03092662812764,0.4059506173973929,6.757718607753834,25.810079839734104
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,False,original,-1,28.83190155029297,774.0,6.21590833199517,0.5688389352075418,6.325112432248194,141.95948142292238
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,rot90,0,28.338043212890625,776.0,6.21635476766271,0.5688877567573226,6.327049931473126,141.92189876460915
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,rot180,1,28.520153045654297,771.0,6.21568064746733,0.5686888122572998,6.326841079268437,141.9758798033235
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,rot270,2,28.966712951660156,775.0,6.214883853602162,0.5687815823278085,6.329539739043803,142.00544605949054
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,rot-10p2,3,6.784080505371094,483.0,6.09083551662482,0.5912564935671212,6.052492799361337,200.65836538702015
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,flip_h,4,29.221641540527344,774.0,6.215919961715523,0.5684388423853466,6.326733595802818,141.9991604876762
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,flip_v,5,27.41901397705078,759.0,6.216320093231159,0.5689050431740832,6.327239317560978,141.92973081357638
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,zoom04,6,3.7923202514648438,446.0,6.041159961543121,0.6009196212284498,6.042750505418558,214.6907002336827
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,brightness0p90,7,7.96343994140625,342.0,6.025732946364893,0.5949795146288516,6.315669959197823,143.89650162693195
dataset_batik/batik/Yogyakarta_Parang/0040.jpg,0c9036a66a5e,batik,1,Yogyakarta_Parang,True,contrast0p97,8,25.746383666992188,710.0,6.178072075004127,0.5728043586119757,6.333044777516235,142.52154550472451
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,False,original,-1,124.9767723083496,861.0,6.995511779630895,0.4064309384947446,6.502614513889738,39.15665553561271
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,rot90,0,125.21728515625,862.0,6.9936544389116255,0.4063007165759672,6.503468403436159,39.12143974951091
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,rot180,1,121.842041015625,840.0,6.995679423843995,0.40617489761108005,6.50142076014191,39.14764694024978
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,rot270,2,123.35968017578125,851.0,6.994856359720021,0.4063891964550512,6.503791012190575,39.09028591904583
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,rot+8p8,3,109.24589157104492,791.0,6.854358564246655,0.4303943431282252,6.31993213868517,39.43844238966475
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,flip_h,4,121.7341537475586,838.0,6.99626015401632,0.4063579232182935,6.502293004512383,39.13962423745663
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,flip_v,5,123.07205200195312,850.0,6.994183405878668,0.4065662060114486,6.502726394968417,39.18343052528603
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,zoom06,6,90.35396575927734,726.0,6.802193796875027,0.4449575614566884,6.262591411276622,50.89890957471293
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,brightness0p95,7,125.09172821044922,861.0,7.006685792077984,0.4044128521369497,6.5028739770655655,39.14206301760715
dataset_batik/batik/SumateraBarat_Rumah_Minang/0010.jpg,0cda161b73d8,batik,1,SumateraBarat_Rumah_Minang,True,contrast0p97,8,118.459716796875,821.0,6.977517032158518,0.40881008606897107,6.502836411137534,39.07589441258876
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,False,original,-1,87.45294570922852,1815.0,6.355244377719943,0.5539856332930504,5.73996384377416,416.4485746973375
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,rot90,0,99.15634155273438,1820.0,6.350822850518846,0.5536513394310016,5.7585723893649305,416.0896974857214
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,rot180,1,86.37991714477539,1831.0,6.356822817361723,0.5537711136889709,5.741531004891942,416.5140874860613
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,rot270,2,106.34552001953125,1840.0,6.34946925108248,0.5539974921274237,5.763385082456962,416.61336405957917
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,rot+8p1,3,46.460723876953125,1325.0,6.342971604769955,0.5195769175087415,5.789447228544021,432.0027438422833
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,flip_h,4,88.50061416625977,1835.0,6.3551463833261295,0.5540411864695237,5.740929162713053,416.6293372941305
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,flip_v,5,85.2097282409668,1823.0,6.357145469447925,0.5537416336453191,5.740672057083797,416.240043982527
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,zoom08,6,67.67935562133789,1301.0,6.186398236814835,0.5608990396434762,5.708338086118756,474.2986784148747
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,brightness1p13,7,58.0963020324707,1723.0,5.670941322172305,0.5727227063618817,5.414474642624655,416.17354839256956
dataset_batik/non_batik/kotak/kotak2.jpg,0ce96dcf1e27,non_batik,0,kotak,True,contrast0p97,8,92.21385955810547,1806.0,6.440727060283789,0.5513780290579101,5.763230964949318,414.8606541472997
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,False,original,-1,0.0,0.0,5.123370312169712,0.5559756910287692,6.644028093890132,7.860000935216852
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,rot90,0,0.0,0.0,5.121838439178921,0.5561921442939554,6.648097741556344,7.8806433976148185
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,rot180,1,0.0,0.0,5.127256258112767,0.5556628040757392,6.645140686898724,7.893554661933031
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,rot270,2,0.0,0.0,5.121800894373727,0.5562576351794453,6.649959052430154,7.893887486126083
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,rot-12p9,3,4.641654968261719,189.0,4.687317897182492,0.6030531217630999,6.632416704392664,11.231049960382133
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,flip_h,4,0.0,0.0,5.125413405460632,0.5558228482144066,6.644405991166996,7.8941198389578515
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,flip_v,5,0.0,0.0,5.124675090269736,0.5558922174279665,6.643685171769156,7.859087559330481
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,zoom09,6,0.0,0.0,5.161157960849655,0.5286693977227566,6.814152168345388,5.367922318607057
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,brightness1p14,7,0.0,0.0,4.914713761873216,0.5676694959578135,5.751805715226329,7.890558813053196
dataset_batik/non_batik/polos/polos (9).png,0ed496d9169c,non_batik,0,polos,True,contrast1p12,8,0.0,0.0,5.147372358079279,0.5471385696997657,6.6159396176796825,7.891665172765604
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,False,original,-1,177.7064971923828,1078.0,7.236864802738032,0.3809810262546131,6.426504725938624,39.4130416635958
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,rot90,0,178.43902587890625,1072.0,7.2376048687890755,0.3810162282443201,6.427318529361507,39.47064834383028
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,rot180,1,179.43283081054688,1080.0,7.2373448081644725,0.3809929439821666,6.427261198063553,39.40869173953243
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,rot270,2,169.15508651733398,1089.0,7.238793600012218,0.38076245933583086,6.427460637628262,39.35511286308182
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,rot+2p0,3,127.88213348388672,913.0,7.065194357189729,0.41700033670546466,6.180844981598664,45.81937491582529
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,flip_h,4,178.05665588378906,1059.0,7.237843109991688,0.3808868608887972,6.425934585105754,39.359664397389764
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,flip_v,5,178.20928955078125,1081.0,7.23691857053838,0.3810116679242991,6.427851584079154,39.46512469608045
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,zoom07,6,119.05490112304688,984.0,7.01947559487467,0.42572479931777474,6.125304074906535,49.393372603345085
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,brightness0p95,7,185.4162139892578,1068.0,7.249105699112395,0.3819730244380777,6.415708817820006,39.963194621871935
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,batik,1,Solo_Parang,True,contrast0p92,8,160.9526481628418,1041.0,7.207091318414112,0.38683759325579936,6.42894399123956,40.891499447496095
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,False,original,-1,44.63882446289063,792.0,6.547758322020123,0.5247472086346906,6.254808637987737,132.80134881866107
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,rot90,0,43.221336364746094,777.0,6.544949955207606,0.524789046279645,6.25695891702483,132.88218401529573
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,rot180,1,42.925445556640625,781.0,6.548167209817242,0.5247559550935482,6.2543928404720885,132.64587486693446
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,rot270,2,42.868526458740234,789.0,6.547655688001915,0.5241789264537348,6.25588880133631,132.6506314393356
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,rot-2p7,3,7.84368896484375,436.0,6.41676024657482,0.5491164228832024,5.9724554844488615,189.75285583643856
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,flip_h,4,43.287506103515625,790.0,6.549145125483488,0.5246623505214818,6.25210947949614,132.57816661439753
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,flip_v,5,41.64693069458008,769.0,6.546799335876478,0.5248552688908535,6.255357006879665,132.8271946325811
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,zoom04,6,7.43023681640625,434.0,6.3853217134780795,0.5517933580591212,5.928516582462815,198.04328730107468
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,brightness1p09,7,33.155338287353516,623.0,6.341662114058114,0.5487808184102705,6.244726842833561,134.47745391514414
dataset_batik/batik/Yogyakarta_Parang/0020.jpg,0f8e0b867151,batik,1,Yogyakarta_Parang,True,contrast0p92,8,32.66984558105469,649.0,6.477505633029315,0.5323879533512226,6.258303974121692,133.36380156406446
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,False,original,-1,87.68804168701172,766.0,5.997843027427464,0.4866738674303607,6.693752451463382,127.14743144197682
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,rot90,0,87.802001953125,766.0,5.998469780033177,0.4867445486918672,6.694994619005531,127.1292439225305
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,rot180,1,93.79416275024414,779.0,5.998492658242517,0.48668933296800077,6.69249017173513,127.15330763026554
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,rot270,2,87.55418014526367,763.0,5.998164376613647,0.48663724724886237,6.69472013670655,127.13034969825303
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,rot-2p0,3,88.1881332397461,805.0,5.920276950893967,0.4981566558628945,6.662446214452347,146.10640325172434
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,flip_h,4,90.29906463623047,769.0,5.99812905468001,0.4865785226364333,6.69241484575873,127.15225995088079
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,flip_v,5,92.56372833251953,769.0,5.998048953399406,0.48676199183202795,6.692681192028853,127.1560035322626
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,zoom09,6,77.94818878173828,775.0,5.920769092405086,0.5083840104685381,6.628409894850537,121.40925554712395
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,brightness1p10,7,89.77151870727539,783.0,5.890018369236763,0.502959331333088,6.696484763895523,127.98840490631932
dataset_batik/batik/batik solo/solo5.jpg,0fd5923aff43,batik,1,batik solo,True,contrast0p96,8,86.5726089477539,765.0,5.945621935148758,0.4913007451378677,6.694711217243065,126.83655174653646
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,False,original,-1,228.39984512329104,1793.0,6.799198133555802,0.4347522273191676,6.633632597951047,169.54504005241614
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,rot90,0,221.83107376098633,1805.0,6.798518674683878,0.43491261190524133,6.631485679731602,169.37265870805214
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,rot180,1,225.35865783691406,1794.0,6.799833069894796,0.43476709756963194,6.632470271434322,169.40328516919425
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,rot270,2,223.19614791870117,1779.0,6.797782067590219,0.4350867291145643,6.633454480220777,169.43911051820717
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,rot-4p9,3,87.72780227661133,1267.0,6.6131810046152655,0.46923258270675555,6.438992596529419,213.85413257304157
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,flip_h,4,227.5433349609375,1801.0,6.799811094692957,0.43471420623448426,6.635203216977327,169.51389662532458
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,flip_v,5,221.91793823242188,1784.0,6.8007666770952815,0.43452034264606026,6.6329125360743255,169.4622253885718
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,zoom10,6,88.29297637939453,1342.0,6.532926843922818,0.4825268133865691,6.362658227133996,225.40663679968395
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,brightness0p94,7,218.52027893066406,1789.0,6.837150697281312,0.43166547211542694,6.631785078214759,169.82482274055354
dataset_batik/batik/Yogyakarta_Kawung/0025.jpg,15c3a3af00f1,batik,1,Yogyakarta_Kawung,True,contrast1p09,8,201.1631088256836,1561.0,6.6977840123508345,0.44500317271164147,6.636272636938176,174.27332144753765
dataset_batik/batik/SulawesiSelatan_Lontara/0028.jpg,17204d5eeb3c,batik,1,SulawesiSelatan_Lontara,False,original,-1,92.17044830322266,754.0,5.624252123899712,0.5922120350073425,6.702394145860758,57.38565176337774
dataset_batik/batik/SulawesiSelatan_Lontara/0028.jpg,17204d5eeb3c,batik,1,SulawesiSelatan_Lontara,True,rot90,0,95.0610580444336,762.0,5.63302074163594,0.5918882094758289,6.7032655046842,57.02936272423417
